review,idx,Location_true,Noisy_true,Scenic Spot_true,Transportation_true,Room Size_true,Smell_true,Recreation Facilities_true,Amenities_true,Bathroom_true,In-room Facilities_true,Renovation_true,View_true,Cleanliness_true
greg fab could fault air b b great commun stay alway help know area stay partner ill arriv long flight greg fed home made soup cough medicin room super comfi clean definit must stay hollywood,670664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
great space lisa great host bed comfort place clean bathroom nice although shower outsid lisa provid robe plenti towel everyth perfect,667372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
andrea complet amaz love human time much fun live amaz area close culver citi center venic beach great coffe shop restaur right around corner wonder park end street also lot cat area deign let pet great time would,557321,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
rebekah hospit made sure comfort felt welcom,89226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
first stay airbnb list host absolut amaz commun excel everyth describ pictur would definit stay,941124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everyth great host accommod even provid us goodi check smooth experi apart exactli look photo spaciou well decor great locat also super close amaz restaur santa monica brentwood venic,642512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suuni good host locat superb conveni everyth care sound move neighborhood quit sensit,488228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overal pleasant stay henri place check late wife greet us arriv prompt respons toward question help well equip cozi room everyth need,508710,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
place exactli describ easi find definit come back thank eugen sasha,118224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frank receiv us door show us everi detail rent space offer shampoo creme shower gel explain heater internet frideg fruit juic yogurt await us place everi servic avail us clean comfort love quiet close occident colleg would love visit thank frank,42415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
excel accommod combin hospit host buddi kind soul goe way make feel home room clean bed super comfi hous charact neighbourhood easili access one buddi free bike check breez arti kind like access free bike buddi place beat without doubt return custom,934850,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
apart tast decor fulli equip pictur total acur locat great area safe secur,264366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
say enough good thing experi stay liz home immacul gorgeou view everyth need day stay lo angel style impecc inspir like stay best kind museum imagin also excel locat close plenti awesom shop bar food etc liz also left us instruct use tv wash machin super help seem like towel sheet brand new recommend home friend famili visit la search great air bnb,615602,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
great room clean bed comfi,529996,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
wonder experi jeff sarah apart plenti room thing set problem live highli recommend,539973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
appart great girlfriend realli enjoy stay answer expect spaciou comfort clean tzion kind reachabl welcom us smile locat next everyth would definit recommend place thnx tzion see u next time,257532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nou avon pass un agreabl sejour en famil nuit lo angel chez san etwilliam une grand chambr avec le lit doubl pour le enfant une chambr pour nou et sall de bain et wc privatif le rest de la maison etant partage petit terrass agreabl pour discut ou boir un verr park pour la voitur merci encor pour le delicieux browni,288558,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justin best host accommod alway call text away need anyth loft beauti comfort exactli fianc want,535036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hous clean cute decor pictur descript accur wifi work us electron door lock conveni one room host also incorrect address tuller ave tuller road caus confus us overal wonder stay would recommend,616468,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
thing good condo locat tv park c small towel hair dryer soap even soap holder shower shower curtain short bathroom floor flood use drainag enough bed two peopl,834506,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
apart locat great area quick walk echo park best coffe la nice set stroll among victorian hous gorgeou flower bush tree lot good restaur within walk distanc park street littl contenti use hunt space situat brooklyn would qualm stay apart space decent size workabl kitchen bedroom comfort queen size bed top snuggli comfort cold desert night tv wifi quick good laura live nearbi friendli respons messag,600332,2.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
great locat apart owner alway avail help,360821,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hand best airbnb experi date b e abe thought warm attent host room loft immacul express abe would surpris fianc special date event hollywood bowl close afford uber ride away went way make entir stay magic beyond one could ever expect simpl weekend visit set wine us upon arriv simpl note inform regard wifi mention space full light flower beauti even surpris us fresh berri flower help us celebr special weekend made fianc delici coffe drink express amaz weekend saw phenomen concert got experi l conveni attract close also simpli abe everyth hope encount airbnb host human ever look place stay l hollywood area place avail book sorri,473962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
everyth describ list valu money realli good easi get anywher long car,506715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neighborhood locat great pool nice apar clean,369360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hour later check sean wait us alway nice clean recommend friend go la,347366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
realli nice place clean spaciou basic meet host respons two thumb,232512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jay great host respons need check earli abl accommod park privat entranc privat bathroom great use rest hous comment wall thin hear lot go rest hous neighbor dog bark citi big famili bother much hope put tv room near futur overal great accommod great price jay sweetheart conveni locat,459979,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
excel list quick night trip great clear commun hassl free check check comfort bed clean could ask,760364,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pro spaciou apart close tourist attract con lot amen provid eg wash deterg tea towel dish rack towel black mark stain toilet seat fall ensuit shower drain properli u stood water shower main concern address apart advertis starbuck caus stress arriv late night end meant kate quick respond issu may,69538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
host nice respons properti quit neighborhood plu close fwi easi access beverli hill sure stay back la,844135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
left darl hous prime locat hollywood hill hate review worri book want rent hous super clean perfectli decor charm love outsid sit area trail runner fantast trail less mile locat ran hollywood sign griffith observatori multipl time host extrem respons flexibl forget tri nearbi beachwood cafe food delici nice short walk dinner worri park speak park one singl issu find close spot week honestli wait go back,781956,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
leonard incred host made us feel welcom safe right start place like photo clean realli felt like whole apart singl room leonard gave us access movi offer use live room whenev want basic rule total reason also got pretti cool recommend go leonard alway avail help messag place perfect peopl want explor la especi hollywood area short walk distanc everyth els work perfect metro cheap uber realli appreci trust leonard us highli recommend perfect profession host great knowledg citi would definitli come back greatest time guest,224071,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
la golden globe edward hand check stephani handl everyth even took time show get gym pool recreat room differ local store apart clean linen towel freshli launder shower bathroom immacul park space bonu town park scarc,31051,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
place amaz central locat excel host made valentin weekend wonder mariana even save candl lighter need anyth made real clear let know welcom booklet suggest even local target cv liter thought everyth even wine open us easili,187979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nice clean stay extra night,935066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
easi check hous great clean comfort heater work great lot park next hous mani car one thing know share wall properti next door duplex stand alon hous shampoo soap offer hand sanit overal price exactli look close downtown area,263477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0
wait us check pm neighborhood quiet night,523084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stay night comfi expect base price room small old hous clean,218539,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
carlo hand one finest air bnb host ever miss detail warmli welcom room lit candl bottl wine well ingredi need continent breakfast length stay carlo immedi respond question provid mani great suggest place visit trip locat apart better beauti hollywood hill neighborhood felt safe enjoy sit porch read enjoy cocktail tranquil set la concert hollywood bowl carlo kindli drove us pick us concert top amazingli friendli genuin person first trip la better alway stay carlo visit la casa de carlo rock,562012,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phoeb place central locat perfectli love plenti privaci phoeb also avail question view fantast,63199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
great air bnb felt like third roomat,563075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passamo uma semana com andi e emma e tudo foi otimo ele sao anfitrio otimo no receberam muito bem e com um cafe da manha incrivel acomodaco sao excelent apesar de nao ser uma suit poi banheiro fica fora quarto e tudo e muito limpo e espacoso ar condicionado e aquecedor disponivei livr acesso cozinha e demai comodo conform anuncio sobr localizacao excelent da porta fundo se pode ver hollywood sign incrivel em resumo recomendo muito hospedagem e voltarei com toda certeza caso volt lo angel,504017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
susan great host excel commun pool gym jacuzzi nice highlight stay former bird owner sever free roam bird bother susan upfront list would say peopl comfort bird anim might appreci,410938,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great locat good basic apart pool area love found abl cook use compar apart mani oven park space handi unfortun tv work well wifi best bit unlucki weather difficult stay around apart noth would recommend anyon visit area though,167520,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
quiet quaint spanish style place garden patio outsid french door bedroom love touch decor clean comfi bed clean bathroom critic compon posit airbnb experi pass test fli color spent one night never met carri air condit ceil fan absolut necessari time ceil fan bit loud lost sleep morn result otherwis complaint,623077,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0
jess great upon arriv immedi made feel welcom quickli show everyth provid key park permit car happi answer question regard closest groceri ga station food option laundromat area leav earli departur date prior check time text jess day repli effici departur instruct definit tri stay jess next lo angel,167774,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
codi great host nice would definit go back,193455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
first great place spaciou room privat bathroom walk closet big bed plenti light home gate entri even privaci littl outdoor seat area morn coffe whatev secondli locat perfect nestl lo feliz hollywood silverlak sunset junction like epicent bermuda triangl alien abduct supernatur disappear coffe restaur vintag shop ect within walk distanc lastli mark elis amaz host accommod friendli happi engag convers also extrem unobtrus laid back highli recommend would definit consid stay futur,208023,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
two day amaz day hous use word describ beauti comfort host beauti person world never seen kind realli enjoy two day stay apart like real home,361664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
jeff attent host start finish accommod made us feel right home place cozi clean perfect locat would highli recommend stay jeff place disappoint,734210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
thank jen place perfect first trip usa place close hollywood sign seem unreal sunset walk top sign recommend fantast watch citi come aliv felt like mile town though hollywood close easi get airport even novic never driven right hand side road bed comfort perfect long haul flight next time jess luke,786626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vicki joey beauti space super friendli well vicki even ask us snack prefer arriv neighborhood ador easili best airbnb experi yet hope return,639543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wonder place wonder locat perfect two safe gate area marc excel host,915773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
great host friend realli enjoy stay highli recommend peopl great locat well,501894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keep carol place list favorit glad got chanc stay carol quick everyth made us feel like home privat cozi place wait go back bed love bed fell asleep minut alway kitchen fulli equip well bathroom love back area chill start day park alway avail problem everyth perfect check easiest place close hip area good food freeway carol place perfect occas highli recommend,621835,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0
littl worri first tri contact host sever time prior arriv get respons one point question need plan b left dark morn arriv date receiv type autom respons state key access place receiv apolog delay respons anyth needless say end stay locat room advertis bed comfort review state grate place stay far major tourist attract,274783,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
husband great time locat view stun locat nice seclud away still close enough site want see would definit come back place clean cait super nice welcom,619983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
could enjoy la trip love hous great thank mimi great nice inconveni trip,801102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
host cancl reserv kick midnight use bike short trip noth mention hous rule lock commun bad begin dude deliv messag issu want solv threaten polic reimburs justin never respond text call apolog tri sort kept tell move within hour childish inappropri reaction apart ok area nice tho light bathroom towel provid star host star locat never,697777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
super nice hous read instruct clear find park garag tricki,317887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
great locat eleven cv realli close hous clean,617960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
central locat love interior space apart realli good energi chelsea great commun w us throughout stay would recommend place,39043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
place great great locat right outsid downtown la beauti sit area relax jacuzzi cherri top arriv beverag fridg list good place area great bnb experi,74322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
die wohnung ist zwar klein aber ausreichend fur einen kurzurlaub ausgestattet sie liegt sehr zentral wenn ihr hollywood besuchen wollt sogar die mittlerweil endlich errichtet ubahn ist naher umgebung darub hinau ist auch ein parkplatz vorhanden,159200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second time stay love neighborhood littl armenia uniqu divers sever great restaur like marouch within walk distanc also enjoy salvadoran place corner pupusa realli good armenian coffe jon groceri store fantast jessica home comfort quiet love go interest array book also jessica great host immedi respond queri nice person realli enjoy time felt like stay friend,445200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jessica apart clean comfort lumin quiet perfectli locat connect citi right neighborhood enjoy lo angel jessica worm attent host need anyth,526286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
john place oasi home away home john finest host made stay easi comfort look,927257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
la casa esta bien ubicada son nivel con asensor dentro de la casa estan la lenceria vieja sucia le falta aseo gener la casa,321438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
came back sylvia room great experi first time love stay privaci sylvia also make sure everyth need friendli highli recommend,180686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luca truli amaz host realli good commun whole stay arriv la realli late night luca kept awak messag us make sure could come place without troubl show great hospit us gave us help suggest also left us good privaci luca hous beauti comfort even better pictur show realli nice furnitur wonder kitchen spotless bathroom shower amaz charm courtyard easi access mall cafe downtown la surround quiet safe night park easi realli happi stay luca place strongli recommend everyon,198135,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
second time stay marti richard clearli enjoy time nonetheless repeat previou review marti richard truli gentlemen room bathroom profession clean prepar prior arriv hous quiet spaciou open back patio pool except pleasant enjoy jam richard marti startup entrepreneurship topic well absorb wealth local knowledg definit stay return venic mar vista area,84823,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0
well everyth amaz start end that come back ian excel host best featur allow travel new citi thank,666974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abl meet wonder host town husband welcom help get us settl apart host respons via text accommod especi sinc arriv time later plan due flight delay host understand kind absolut great locat would love stay next time la,657788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
det var helt parfekt stk de var hyggelig verter det la sentralt til,888978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morgan place make pleasant stay brentwood area commun instruct spot easi,667641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
flat great ideal stay love swim pool gym gener locat critic wi fi seem slow otherwis great time thank,638726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cozi nice place perfectli locat explor la ami peter list help place ist clean quiet nice decor enjoy time much would definit recommend great place stay,862381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
amaz stay sad leav room clean welcom comfort danni pleasur around would definit stay,538241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dustin accommod let us check earli could drop thing continu explor la area cottag guesthous great two us clean beauti safe locat,840316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
host cancel reserv day arriv autom post,429904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ever albert perfect host alway help super friendli accommod one airbub special host opinion hous beauti one comfi bed slept stay savoy mod con cool hip furnitur great work space experienc best hous brilliant safe fun neighbourhood book three time alreadi say,133089,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
love stay great unit weho though note rental clinton ave clinton street great locat yummi coffe food nightlif shop close definit recommend good place la,589179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
la one night interview bryoni place quit comfort flexibl realli appreci also like close proxim min drive downtown la,308091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stay jean extra room night work marina del rey given traffic work arriv later origin plan jean accommod chang la traffic cannot predict welcom warmli room impecc bathroom provid fresh coffe juic pastri morn impress much appreci great abl park driveway search right hous dark fantast night sleep grate opt stay instead drive back san diego stay grimi hotel rate locat purpos shorten commut perfect felt safe,611267,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
neighbor quiet place clean splash accommod checkout time flexibl plenti side street parkin avail,116140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
great stay hous spaciou comfort quiet charm good locat comfort bed nice kitchen bathroom nicol great host establish good commun book arriv process follow us stay make sure ok,113991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
husband stay littl hous juli year locat perfect close venic abbot kinney blvd accommod comfort exactli describ complaint wifi connect unreli continu drop made difficult use internet also imposs watch televis channel use internet show content thank us stay,559251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
elizabeth sent detail instruct find unit arriv spoke phone sweet avail time unit clean look describ neg smell cat fail ask anim live prior rent chang stay area perfect gorgeou safe neighborhood would stay,202796,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
norma place perfect central locat minut frm silverlak griffith observatori dinner one night friend turn cousin amaz highli recommend would love stay,479906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mike super clean quiet place wonder view citi nice walk westwood villag realli enjoy stay perfect locat travel rapid bu get beach beverli hill ten min uber ride avg depend time definit visit,29325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
first time book airbnb origin suppos stay venic beach arriv accommod issu frustrat lead us find emerg replac contact christi anat absolut fantast commun within hour everyth sort arrang time collect key hous stun hollywood hill best view everyth perfect stay includ bed towel toiletri cleanli group suitabl impress start call place mansion due size much love host also love enough extend check time commun us faultless great first experi thank much,176263,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
place exactli list naborhood safe quit shop public tran close,869401,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
realli beauti place nice manag,445762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
famili australia great stay kristian great locat felt safe enjoy night life hollywood blvd great host help friendli accommod space exactli describ,325704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mel mike great host easi contact although request earli check possibl abl get key pm locat amaz right hub hollywood blvd would definit recommend apart host everyon,321978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perfect girl weekend hous locat amaz amorett kind hospit excel commun day kitchen everyth need hous nice decor nice live area great dine area pool highlight amorett even bought us floati pleas hesit book home disappoint would highli recommend thank amorett,435279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0
jami hous spaciou charm definit true gem area love spanish architectur majest view la central url hidden host jami made us feel extrem welcom accommod weird request drink beer wine check late arriv past midnight would definit come back beauti hous strongli recommend,680720,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
great locat venic clean comfort safe everyth need self cater comfort bed love linen provid thank wonder stay would definit recommend,588553,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
host polit help room extrem clean bathroom easili access close convent center need go everi day park nightmar especi get back later even need room sleep great place realli need much much except nigh time,87185,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
rebecca wonder host interest person talk chanc meet dave sinc trip hous realli nice room comfort clean bath clean piec art antiqu shower bathtub perfect condit garden great place take breakfast relax would highli recommend place,381233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
famili boy realli enjoy laura cindi space spaciou comfort necess provid importantli freedom let kid without shush back hous felt privat host definit went beyond accommod us even brought crib feed chair babi littl touch homemad jam juic fruit bread went long way busi morn kid,487536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
great unit conveni locat describ well owner help happi stay,98459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arriv late check instruct clear easi find apart optim peopl peopl bit crowd great neighborhood hollywood blvd right build expect get sleep noisi bar peopl downstair singl pane window felt like left open nois cancel headphon must feel oblig say cleanli may improv upon arriv clean towel still left toilet want make sure window close nois outsid felt window sticki bother touch towel feel clean smelt use btw shampoo condition bath soap shower bring,66633,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0
great place elizabeth accommod check check time arriv night happi find apart quiet safe street bedroom larg bed super comfort bathtub huge note sprayer handl serv shower street park alway avail apart short walk great spot like l e oyster milk great valu would definit stay,156837,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
wonder host kind famili even receiv ride train station travel airport stay william famili consid take uber current low price airport fli bu take nearbi give advanc notic may also help get station kind famili respond well respect guest,223130,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guesthous nice clean reason residenti neighborhood much troubl find street park bathroom nice coffe maker tv littl dog friendli problem convert sofa like sleep hammock back problem need support work mari put regular mattress would recommend place without reserv,214081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
iz great host place amen need includ free park spot garag left us place clean modern pretti nice view balconi conveni locat super close hollywood sunset boulevard well runyon canyon would definit stay,447431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
great time stay locat apart awesom chri help everyth made stay greatli enjoy,751346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love place jeff commun even tho japan total differ time zone roommat roberto help welcom love second porch room nice place get littl solitud hous meticul clean awesom locat near lot place walk quiet lot privaci great littl outsid sit area complaint could use extra blanket bed bit soft,100288,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
niki place great close everyth want felt like tranquil retreat got cozi bright spot perfect littl getaway husband,477008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great locat hollywood everyth need noisi bathroom fan turn fridg loud neighbour noisi time hear clearli wall,718904,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
realli great locat hous clean spaciou seemingli good neighborhood check check breez,666460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
husband great stay jeanett place welcom friendli sweet dog jax room cute cozi problem park find good restaur eat nearbi wonder week,492626,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marc place awesom spotlessli clean realli comfort bed privat beauti outlook garden easi park great locat rd time stay definit back avail marc great host highli recommend place,752814,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
list good locat perfect activ around hollywood place clean everyth easi find around hous although full kitchen enough utensil like spoon fork parti list say good realli sleep couch extra linen closet dirti realli like place lot troubl park brother got heat argument one tenant park clear us design park spot call messag bree told clear tenant everi time arriv home still someon spot last night alway scare park back caus tenant threaten trap us back ever park spot still clear suppos sinc spot alway taken someon els bree even ask specif car park spot could tell move still apart park issu apart good hope guy figur whole park situat,93496,0.0,0.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
